r_mean,g_mean,b_mean,r_std,g_std,b_std,r_min,g_min,b_min,r_max,g_max,b_max,label
210.950439453125,210.81640625,211.00048828125,9.742095894830252,9.472255146147138,9.954461731069713,161,161,161,255,255,255,calm
239.101806640625,128.20751953125,127.753173828125,7.977944246000949,9.568824608809056,9.605442014504202,190,78,78,255,178,178,calm
152.20166015625,249.6806640625,152.3603515625,9.513013146153074,7.056072652529238,9.702635870996799,102,201,102,202,255,202,calm
223.747314453125,253.5458984375,253.54150390625,8.96283382913995,6.759891679674687,6.787564462457501,174,205,205,255,255,255,calm
229.57666015625,229.4541015625,248.76171875,8.802214863413283,8.738013149577258,7.101548533745893,180,180,200,255,255,255,calm
152.1552734375,249.879150390625,152.097412109375,10.334697300095776,6.6199343000923285,9.81349682148632,102,201,102,202,255,202,calm
245.0,255.0,250.0,0.0,0.0,0.0,245,255,250,245,255,250,calm
253.619873046875,160.22265625,121.99462890625,6.709898645108799,9.828745229584799,9.796836147200887,205,110,72,255,210,172,calm
143.921630859375,237.242919921875,144.05810546875,9.566531057855961,8.042661133895997,10.36619744823295,94,188,94,194,255,194,calm
144.0,238.0,144.0,0.0,0.0,0.0,144,238,144,144,238,144,calm
152.010009765625,249.910888671875,151.823486328125,9.915593355995753,6.617080953341496,10.032240272081117,102,201,102,202,255,202,calm
239.31591796875,253.551513671875,253.693603515625,7.760785120126112,6.774894966740072,6.423119412811632,190,205,205,255,255,255,calm
239.142333984375,127.747802734375,128.06982421875,7.826425390704682,9.520491882242023,9.773909364526354,190,78,78,255,178,178,calm
240.0,128.0,128.0,0.0,0.0,0.0,240,128,128,240,128,128,calm
173.0,216.0,230.0,0.0,0.0,0.0,173,216,230,173,216,230,calm
127.158203125,253.493408203125,212.0693359375,9.629710246289358,6.970463319748836,9.515102979751244,77,205,162,177,255,255,calm
144.088134765625,237.472900390625,143.76513671875,10.061640871583185,7.657126734612777,9.838565866101648,94,188,94,194,255,194,calm
126.86962890625,253.557861328125,212.127685546875,10.361865531079065,6.801745504681692,9.592607582364883,77,205,162,177,255,255,calm
224.0,255.0,255.0,0.0,0.0,0.0,224,255,255,224,255,255,calm
211.0,211.0,211.0,0.0,0.0,0.0,211,211,211,211,211,211,calm
211.0,211.0,211.0,0.0,0.0,0.0,211,211,211,211,211,211,calm
210.767822265625,211.064697265625,211.17138671875,9.998513060527324,9.677588871883103,9.790601641313271,161,161,161,255,255,255,calm
101.880859375,204.715576171875,170.071533203125,9.733984484730525,9.574232567567476,9.651926125013892,52,155,120,152,255,220,calm
211.13427734375,211.078125,211.00048828125,9.576151247758958,9.66932518893511,9.551847608202898,161,161,161,255,255,255,calm
151.705322265625,249.675537109375,152.036376953125,9.883863259044443,7.270341023516866,9.814410391187865,102,201,102,202,255,202,calm
102.134033203125,204.884521484375,169.94873046875,9.792642823050121,9.837874966325504,9.920179892089427,52,155,120,152,255,220,calm
101.818603515625,205.308837890625,170.05322265625,10.060488716065507,9.712195338744959,9.98241125862693,52,155,120,152,255,220,calm
151.946533203125,249.908203125,152.301025390625,9.607320547296574,6.559290219032104,9.843053493381719,102,201,102,202,255,202,calm
151.808837890625,249.64697265625,152.11376953125,9.785284212840438,7.286537820756496,9.931540363597136,102,201,102,202,255,202,calm
230.0,230.0,250.0,0.0,0.0,0.0,230,230,250,230,230,250,calm
245.0,255.0,250.0,0.0,0.0,0.0,245,255,250,245,255,250,calm
172.856201171875,215.956298828125,229.587646484375,10.099121810838549,9.2982165194166,8.653605966230304,123,166,180,223,255,255,calm
175.93408203125,223.8076171875,229.77685546875,9.907312173788402,9.128830562958466,8.018259890675983,126,174,181,226,255,255,calm
174.854736328125,237.408935546875,237.3623046875,9.768119282902333,7.821745044849457,7.8058775031808905,125,188,188,225,255,255,calm
174.98291015625,237.074462890625,237.41064453125,10.229958537904276,8.335000808700906,7.751784319203836,125,188,188,225,255,255,calm
152.33056640625,249.759521484375,151.70947265625,9.911379944970275,6.8810720462292645,9.885480401517347,102,201,102,202,255,202,calm
101.839599609375,204.934326171875,169.79736328125,9.59455942411179,9.741699864252357,9.58348661521287,52,155,120,152,255,220,calm
239.0,127.84619140625,127.767333984375,8.008387936641807,9.769175611853779,9.837240770576788,190,78,78,255,178,178,calm
243.975830078125,253.4580078125,248.918212890625,7.347681912464063,7.142398872660989,6.6287504367803045,195,205,200,255,255,255,calm
239.322998046875,128.026123046875,128.06591796875,7.45988087387057,9.624951867193776,10.035778307019633,190,78,78,255,178,178,calm
239.413818359375,253.436767578125,253.320068359375,7.503670616759453,7.090783086925154,7.505294198827385,190,205,205,255,255,255,calm
243.92724609375,253.619140625,248.76025390625,7.530282603453562,6.62687656528131,7.1318937547667955,195,205,200,255,255,255,calm
174.686279296875,237.19384765625,237.502685546875,10.12661383859658,8.013691972097904,7.792003902661239,125,188,188,225,255,255,calm
126.98974609375,253.395751953125,211.806640625,9.600841858329748,7.340748822989569,9.805342475321789,77,205,162,177,255,255,calm
143.83984375,237.488037109375,143.9140625,9.864176939529012,7.507376155022332,9.835956115947434,94,188,94,194,255,194,calm
143.810791015625,237.372314453125,143.814453125,9.52451559008944,7.865123091526873,9.978871531625094,94,188,94,194,255,194,calm
175.099609375,237.399658203125,237.29150390625,9.921953240033542,7.8608311201042795,7.943033632381333,125,188,188,225,255,255,calm
244.310546875,253.585693359375,248.999267578125,6.721637903604875,6.685599935077557,6.718114028816658,195,205,200,255,255,255,calm
205.060791015625,91.865234375,92.056640625,9.938112488951022,9.929679624492845,10.146568214283073,155,42,42,255,142,142,calm
175.790283203125,223.933837890625,229.741943359375,10.206855334442313,8.855820358154746,8.421689963917832,126,174,180,226,255,255,calm
229.582275390625,229.574951171875,248.6728515625,8.539777577466378,8.511724880823778,7.183722191513346,180,180,200,255,255,255,calm
152.06005859375,249.776611328125,152.06689453125,9.487080359444985,6.9236665176879315,9.870495299904603,102,201,102,202,255,202,calm
102.0,205.0,170.0,0.0,0.0,0.0,102,205,170,102,205,170,calm
175.843994140625,224.115966796875,229.64404296875,9.549410366285223,8.877886796284775,8.487252255111997,126,174,180,226,255,255,calm
175.9189453125,223.845947265625,229.6806640625,9.501221779007386,8.968692736160415,8.348756523969362,126,174,180,226,255,255,calm
253.512939453125,159.93798828125,122.06591796875,7.024915796331856,9.595992320194805,9.882268415710326,205,110,72,255,210,172,calm
175.18017578125,237.260986328125,237.268798828125,10.04736135916296,8.119198734459998,8.048453311389936,125,188,188,225,255,255,calm
211.015625,210.842529296875,210.915283203125,10.080208118046224,9.75550014380515,9.800196347775499,161,161,161,255,255,255,calm
101.926025390625,205.034423828125,169.854736328125,10.068376895212198,9.928481391151026,9.843335409364977,52,155,120,152,255,220,calm
244.0048828125,253.633544921875,248.77734375,7.3631376783706886,6.685728279614825,7.0632766701677445,195,205,200,255,255,255,calm
245.0,255.0,250.0,0.0,0.0,0.0,245,255,250,245,255,250,calm
102.17724609375,205.194580078125,169.9306640625,10.023694089368966,9.767661283673378,9.768665883976736,52,155,120,152,255,220,calm
253.5244140625,1.504150390625,127.035888671875,6.897858989646878,6.938448862534599,9.754227403418788,205,0,77,255,50,177,excited
253.5341796875,1.37451171875,253.695556640625,6.900754580494252,6.512935952588427,6.427164015941049,205,0,205,255,50,255,excited
253.552978515625,139.802490234375,1.3173828125,6.943594304870653,10.15362002726652,6.444690355271508,205,90,0,255,190,50,excited
253.49169921875,105.0625,179.820068359375,6.912322658450678,10.045064475278394,9.93192638484987,205,55,130,255,155,230,excited
253.455810546875,253.594482421875,223.819580078125,7.137256483042522,6.603876911289053,9.17600883308836,205,205,174,255,255,255,excited
253.476806640625,165.20703125,1.40234375,7.072790426121143,9.585736136587187,6.633782090130481,205,115,0,255,215,50,excited
253.6591796875,105.04296875,179.7060546875,6.548761938018315,9.878021164384263,9.928087251115356,205,55,130,255,155,230,excited
253.445556640625,1.497314453125,126.88427734375,7.145903053629398,6.963843046431904,9.90678167270181,205,0,77,255,50,177,excited
253.468505859375,181.871826171875,193.159423828125,6.905612549340304,9.897394858517506,9.915523265120756,205,132,143,255,232,243,excited
253.54833984375,165.043212890625,1.55810546875,6.829473349260265,10.451680946106652,7.0925826906178076,205,115,0,255,215,50,excited
253.62646484375,127.01806640625,80.179931640625,6.681628760511563,9.88612732310864,10.112192787129654,205,77,30,255,177,130,excited
253.528564453125,164.852294921875,1.396484375,6.96027823686077,10.237650220535036,6.720713909465338,205,115,0,255,215,50,excited
253.4912109375,69.102294921875,1.505126953125,6.882802454478871,9.613021899789555,7.026211603389244,205,19,0,255,119,50,excited
253.561279296875,140.042724609375,1.394287109375,6.787738451448649,9.646935272646374,6.821743770181177,205,90,0,255,190,50,excited
253.6484375,126.748291015625,79.965576171875,6.552852842166819,9.768880557812645,9.742887858750208,205,77,30,255,177,130,excited
253.454345703125,182.291015625,193.139892578125,7.1096576634481385,9.835302791462796,9.94566343097385,205,132,143,255,232,243,excited
253.620361328125,182.08349609375,193.068115234375,6.661065267240818,10.390771196527162,9.91804793132051,205,132,143,255,232,243,excited
253.65478515625,98.920166015625,71.025146484375,6.423297937909673,10.120042361290482,9.976368683416254,206,49,21,255,149,121,excited
253.651123046875,20.237548828125,146.992431640625,6.562471258009685,7.808090396017546,9.632464199158042,205,0,97,255,70,197,excited
253.532470703125,164.816162109375,1.526123046875,6.812458453795411,9.642670595229081,7.008316851172039,205,115,0,255,215,50,excited
253.6689453125,68.959716796875,1.473876953125,6.488855565034891,9.927254364459037,6.949897509958112,205,19,0,255,119,50,excited
253.568359375,1.39013671875,253.72998046875,6.746650995279036,6.6337751716637925,6.466246465995054,205,0,205,255,50,255,excited
253.548583984375,98.779052734375,70.9609375,6.736102805236293,9.79747360019091,9.891103241794807,205,49,21,255,149,121,excited
253.681640625,20.41357421875,147.1630859375,6.382326889708769,7.872665286250605,10.074103589562684,205,0,97,255,70,197,excited
253.609619140625,253.58837890625,1.32958984375,6.7658375581119765,6.742400359399467,6.4973900580269035,205,205,0,255,255,50,excited
253.494873046875,182.02392578125,193.16748046875,6.882345017005589,9.820852029648018,9.878499038889323,205,132,143,255,232,243,excited
253.59033203125,126.90576171875,80.205810546875,6.7891762639425,9.994989272260229,9.791222722899322,205,77,30,255,177,130,excited
253.67724609375,1.544189453125,127.07373046875,6.461637834926248,7.150004126640943,9.989444299445685,205,0,77,255,50,177,excited
253.5068359375,105.1826171875,179.7470703125,6.926895903917461,10.30870434816275,9.913123168214,205,55,130,255,155,230,excited
253.591064453125,104.96337890625,180.066162109375,6.790029472257617,9.79317996052572,10.132460962343158,205,55,130,255,155,230,excited
253.6572265625,99.329345703125,70.810302734375,6.531562980198111,10.020105674889766,10.035187180331485,205,49,21,255,149,121,excited
253.46044921875,1.46728515625,253.75146484375,7.016018098213011,6.856110701975896,6.2655468981053675,205,0,205,255,50,255,excited
253.61083984375,253.596923828125,1.390869140625,6.632949216622081,6.633792831709594,6.753637953857319,205,205,0,255,255,50,excited
253.6064453125,164.723388671875,1.351806640625,6.648755864949229,10.367085641045795,6.478028645698254,205,115,0,255,215,50,excited
253.562744140625,126.991943359375,80.013916015625,6.907166843056365,9.779636624763562,9.98091693327242,205,77,30,255,177,130,excited
253.55908203125,1.359619140625,253.478271484375,6.791066162693703,6.606535312803613,6.97561437010094,205,0,205,255,50,255,excited
253.562255859375,1.40576171875,253.42236328125,6.824282470650191,6.683658797963661,7.300058050447389,205,0,205,255,50,255,excited
253.53759765625,1.713134765625,126.88134765625,6.87660155281986,7.421692980491849,9.990184818864595,205,0,77,255,50,177,excited
253.671630859375,191.905517578125,202.90087890625,6.531648902027741,9.867684633442723,9.497992140251212,205,142,153,255,242,253,excited
253.692138671875,98.97900390625,71.3525390625,6.459058010810873,9.760188415909154,9.826236076349968,205,49,21,255,149,121,excited
253.441650390625,1.562744140625,253.59619140625,7.064194598330781,7.127978317276732,6.690348776006648,205,0,205,255,50,255,excited
253.6962890625,181.885009765625,192.743408203125,6.375922566397185,10.295616382670994,10.13390958813041,205,132,143,255,232,243,excited
253.533447265625,253.589599609375,1.38134765625,6.893926677186392,6.694817786261987,6.7593673240416985,205,205,0,255,255,50,excited
253.347412109375,253.59326171875,1.5244140625,7.332681695115683,6.820457902649631,7.0305825827986865,205,205,0,255,255,50,excited
253.56640625,191.68994140625,203.20556640625,6.792759844401312,9.46653523997517,9.427106666887326,205,142,153,255,242,253,excited
253.717041015625,126.90234375,79.869873046875,6.376858080495948,9.974661960466928,9.782792938583306,205,77,30,255,177,130,excited
253.5390625,253.56982421875,223.71484375,6.908825700406238,6.734466180383264,9.281762105768815,205,205,174,255,255,255,excited
253.6376953125,99.095458984375,71.27294921875,6.537085084895677,9.88930031039492,9.838352225105268,205,49,21,255,149,121,excited
253.42724609375,182.1572265625,193.105224609375,7.20758605310234,9.948730217120396,9.862725364203694,205,132,143,255,232,243,excited
253.57470703125,1.53564453125,253.678955078125,6.79432674300639,7.134430366531863,6.32916322362311,205,0,205,255,50,255,excited
253.651123046875,139.906005859375,1.519287109375,6.544365845878668,10.51889590027885,7.0652731750911055,205,90,0,255,190,50,excited
253.5029296875,1.372802734375,126.893310546875,7.037114999108736,6.569448148864372,9.822302735737017,205,0,77,255,50,177,excited
253.45654296875,20.603271484375,146.970947265625,7.023681076290049,8.10077994897806,10.010901561760077,205,0,97,255,70,197,excited
253.6201171875,1.482177734375,253.625244140625,6.702285465049746,7.055075933634449,6.717146424839874,205,0,205,255,50,255,excited
253.563232421875,140.19140625,1.437255859375,6.86632305428632,10.087773209928985,6.785638606484818,205,90,0,255,190,50,excited
253.54833984375,191.90625,203.16259765625,6.846824878420378,9.780825669709587,10.398595509234985,205,143,153,255,242,253,excited
253.658203125,104.697021484375,179.935791015625,6.493940316459663,10.25441744156852,10.051674507735044,205,55,130,255,155,230,excited
253.2880859375,69.017333984375,1.453125,7.426331862374233,10.35603699623368,6.86215063432194,205,19,0,255,119,50,excited
253.583740234375,192.287841796875,202.95166015625,6.606498286111699,9.755627814400095,9.594289845241608,205,142,153,255,242,253,excited
253.657470703125,164.773681640625,1.380126953125,6.553200840727173,10.353295289886443,6.533364309651874,205,115,0,255,215,50,excited
253.470703125,164.975830078125,1.494140625,7.0085481493577,9.70845273391963,6.945727444280016,205,115,0,255,215,50,excited
253.503173828125,253.586669921875,223.704833984375,7.095779561335388,6.5853254864237485,8.94228106777544,205,205,174,255,255,255,excited
253.44384765625,139.90771484375,1.28955078125,7.095523679707608,9.779816141545602,6.296828333679386,205,90,0,255,190,50,excited
253.677001953125,192.02490234375,203.1240234375,6.485554741777293,10.086339432843104,9.805817241857033,205,142,153,255,242,253,excited
253.6337890625,1.41162109375,126.9189453125,6.6386335909963705,6.624410477086248,9.936284932641287,205,0,77,255,50,177,excited
253.37939453125,253.512451171875,1.335205078125,7.330580293940418,6.8495866412374795,6.581200354226743,205,205,0,255,255,50,excited
253.400634765625,126.727783203125,80.038818359375,7.309988189555958,9.81129916855429,9.676995664363007,205,77,30,255,177,130,excited
253.5068359375,105.133544921875,180.291259765625,6.940627965192235,9.904671982552799,10.428251037544745,205,55,130,255,155,230,excited
253.490966796875,20.425048828125,147.088623046875,6.858354596857858,7.992840271335626,9.48882501959213,205,0,97,255,70,197,excited
253.71435546875,181.892333984375,192.9892578125,6.384792492361593,9.920995523116844,9.752272463336826,205,132,143,255,232,243,excited
253.527587890625,215.109375,1.513916015625,6.869900142708834,9.922293298269055,7.094803177379844,205,165,0,255,255,50,excited
253.649169921875,181.973876953125,192.896240234375,6.5549967741721895,10.207636885662957,9.805965455803547,205,132,143,255,232,243,excited
253.4521484375,165.1220703125,1.31689453125,7.160251015360167,9.956950364321203,6.420461958637699,205,115,0,255,215,50,excited
253.42138671875,105.359130859375,179.810302734375,7.177552330147869,9.665129393739102,10.22459701347879,205,55,130,255,155,230,excited
253.510009765625,99.0634765625,71.295654296875,6.911861224434569,10.109912274335677,10.154266184213625,205,49,21,255,149,121,excited
253.475830078125,165.101806640625,1.66748046875,6.908893851578308,10.226398927154156,7.3697529732235445,205,115,0,255,215,50,excited
253.65234375,98.9765625,70.97265625,6.537731112594486,10.375561802372138,9.796051818237077,205,49,21,255,149,121,excited
253.54736328125,20.18505859375,146.97900390625,6.9107524125155315,7.883330873471522,9.50557754565956,205,0,97,255,70,197,excited
253.4609375,1.38525390625,127.038818359375,7.0871346838721605,6.82220619715273,9.279393068143005,205,0,77,255,50,177,excited
253.53173828125,182.131591796875,193.123291015625,6.860066772197141,10.169391402125312,9.89930674011272,205,132,143,255,232,243,excited
253.533935546875,181.853515625,193.009521484375,6.811340263939124,9.75776070061061,9.858057913489365,205,132,143,255,232,243,excited
253.36181640625,253.518310546875,1.593994140625,7.403839733166726,6.844296259395347,7.12554500821012,205,205,0,255,255,50,excited
253.654296875,253.47119140625,223.75830078125,6.354180241137738,7.220112841218352,9.049596387071947,205,205,174,255,255,255,excited
253.64599609375,1.424560546875,253.4111328125,6.694044226725705,6.6557858041077465,7.21800003449611,205,0,205,255,50,255,excited
253.56396484375,1.475830078125,253.496826171875,6.891727540955463,6.934853225006032,6.871909083949309,205,0,205,255,50,255,excited
253.536865234375,1.35986328125,253.622802734375,6.809927003885172,6.644090300320126,6.719262884214311,205,0,205,255,50,255,excited
253.440673828125,20.6435546875,147.0576171875,7.118925311648567,8.307029300640318,9.628885203371395,205,0,97,255,70,197,excited
253.604248046875,1.477783203125,253.676025390625,6.726730109772708,6.879401614252988,6.484828404580596,205,0,205,255,50,255,excited
253.619384765625,253.50341796875,1.64501953125,6.63066570914917,6.884757850588474,7.244910969815711,205,205,0,255,255,50,excited
253.621826171875,191.950927734375,202.92578125,6.510530996208856,9.570017680084057,9.85474878464177,205,142,153,255,242,253,excited
253.61181640625,98.725830078125,71.07421875,6.671834530138119,10.002430212244125,9.84463584183785,205,49,21,255,149,121,excited
253.468505859375,165.132080078125,1.41748046875,7.067820473392508,9.91166483366127,6.839755333852395,205,115,0,255,215,50,excited
253.3798828125,69.144287109375,1.460205078125,7.336214590476282,9.801393574165523,6.900972131822658,205,19,0,255,119,50,excited
253.578369140625,214.939697265625,1.453369140625,6.841338821571966,9.569468779449144,6.910757393401533,205,165,0,255,255,50,excited
253.412841796875,253.738525390625,1.345703125,7.216126493668748,6.3202103416759154,6.625709063893859,205,205,0,255,255,50,excited
253.535888671875,140.044677734375,1.353515625,6.7560867443351444,9.70344987346903,6.561385868502238,205,90,0,255,190,50,excited
253.367919921875,69.137451171875,1.384521484375,7.276160786463043,9.960954227807454,6.850727369679737,205,19,0,255,119,50,excited
253.655029296875,139.947509765625,1.3759765625,6.594741416811613,9.887498451816327,6.787025839751215,205,90,0,255,190,50,excited
253.500244140625,164.966064453125,1.4833984375,7.0028942076933705,9.807725288352202,7.08904839880661,205,115,0,255,215,50,excited
253.336181640625,1.444580078125,253.55810546875,7.4068446141985245,6.705208367922609,6.944748657133053,205,0,205,255,50,255,excited
253.5341796875,191.961669921875,202.849609375,6.813955099111851,9.857938462324967,10.049965011004373,205,142,153,255,242,253,excited
253.556396484375,127.0390625,80.14892578125,6.8335214018140125,9.547063597768885,9.558275661000737,205,77,30,255,177,130,excited
253.5361328125,20.571044921875,146.869384765625,6.906862464778117,8.077495229436893,9.787477061974355,205,0,97,255,70,197,excited
253.489990234375,1.47412109375,253.56689453125,7.048825076623914,6.93220618749625,6.72520893935191,205,0,205,255,50,255,excited
253.537109375,69.044677734375,1.516357421875,6.905513948598403,9.783481474374351,6.989929000694471,205,19,0,255,119,50,excited
253.57373046875,98.968994140625,71.150634765625,6.7590675026572935,10.136652513702904,10.152283580641358,205,49,21,255,149,121,excited
253.587158203125,1.43896484375,127.181640625,6.7090206539500254,6.910892479698374,9.768672766596781,205,0,77,255,50,177,excited
253.57763671875,191.778076171875,203.094482421875,6.940021211415837,9.855266963603032,10.219448027845322,205,142,153,255,242,253,excited
253.32470703125,68.83447265625,1.388427734375,7.521391038654805,9.846251820729606,6.744482182554366,205,19,0,255,119,50,excited
253.505615234375,253.55078125,223.6630859375,6.880854589031286,6.760073456675485,9.14180092053747,205,205,174,255,255,255,excited
253.70751953125,68.87060546875,1.514892578125,6.2876912013989505,9.738668055375056,7.061792891052299,205,19,0,255,119,50,excited
253.551513671875,215.021240234375,1.40283203125,6.835524641376107,9.612247437803955,6.707827734602239,205,165,0,255,255,50,excited
253.707763671875,140.001708984375,1.319580078125,6.426970931192938,9.978626915876122,6.516143371123798,205,90,0,255,190,50,excited
253.552490234375,126.965087890625,79.99658203125,6.845082536503505,9.929192768560997,10.042851937385098,205,77,30,255,177,130,excited
253.640625,126.99560546875,79.8525390625,6.595656566777488,9.797933068093755,9.733922712126988,205,77,30,255,177,130,excited
253.460205078125,1.40771484375,127.13427734375,7.122524128280856,6.790696117662453,9.6366881581514,205,0,77,255,50,177,excited
253.57763671875,253.4951171875,1.49169921875,6.758554177570209,7.068165287621823,6.8377134795398264,205,205,0,255,255,50,excited
253.493896484375,181.884033203125,193.018798828125,6.953666541623708,9.757783298738888,9.812768115493004,205,133,143,255,232,243,excited
253.578857421875,214.8828125,1.528564453125,6.764136835695685,9.679958632199506,7.032025269047152,205,165,0,255,255,50,excited
253.58935546875,215.1064453125,1.65966796875,6.710192513553875,9.535367832860292,7.431779199979992,205,165,0,255,255,50,excited
253.71044921875,182.093017578125,192.948974609375,6.4405824077739675,9.860545694941774,9.6552681500897,205,132,143,255,232,243,excited
253.405517578125,126.7744140625,80.099853515625,7.221716032007672,9.939140472322153,9.826176773218682,205,77,31,255,177,130,excited
253.5732421875,20.59814453125,146.7236328125,6.857008193317273,8.028309072104518,9.848252347633734,205,0,97,255,70,197,excited
253.469482421875,20.158447265625,147.143798828125,7.095955489039188,7.5986700837805135,9.301985235362658,205,0,97,255,70,197,excited
253.386474609375,140.046630859375,1.2490234375,7.175077762082683,9.591893314660508,6.25417821460787,205,90,0,255,190,50,excited
253.421630859375,1.306640625,253.537353515625,7.060232688909601,6.368886072803439,6.925247572009281,205,0,205,255,50,255,excited
253.753173828125,253.36474609375,223.723876953125,6.078415375860927,7.278719204354851,8.864577738666375,205,205,174,255,255,255,excited
253.44482421875,20.46826171875,147.025634765625,7.067398920972514,7.95224814087207,9.882590886220898,205,0,97,255,70,197,excited
253.515869140625,192.09716796875,203.243408203125,6.9178171038902025,9.696786465672481,9.482255246302245,205,142,153,255,242,253,excited
253.71142578125,214.6611328125,1.595458984375,6.382978028633878,9.50775347074617,7.2379458576692945,205,165,0,255,255,50,excited
253.518310546875,20.6484375,146.948974609375,6.817741438161405,8.409846901242837,9.721316176649465,205,0,97,255,70,197,excited
253.429443359375,182.008056640625,192.8759765625,7.275440431974803,9.822083473602575,9.675584861169927,205,132,143,255,232,243,excited
253.4951171875,20.761474609375,147.259033203125,6.909146422181403,8.32969263935664,9.88794846500293,205,0,97,255,70,197,excited
253.560791015625,165.10107421875,1.463134765625,6.7037780683670665,10.263022349790733,6.87529177913523,205,115,0,255,215,50,excited
253.73193359375,1.48828125,127.031494140625,6.1987284302379475,6.99168447038326,9.924974137736143,205,0,77,255,50,177,excited
253.494873046875,1.433349609375,253.499267578125,6.921255833163635,6.7552750735391625,6.865191828241815,205,0,205,255,50,255,excited
253.582275390625,165.09130859375,1.484375,6.627878818679284,10.338601562685225,7.05850619930485,205,115,0,255,215,50,excited
253.5087890625,214.787841796875,1.323486328125,6.9682539690643,9.641253455527542,6.421825209190235,205,165,0,255,255,50,excited
253.49560546875,214.802978515625,1.486083984375,6.925734690312291,9.50357153852275,6.857492032041242,205,165,0,255,255,50,excited
253.59716796875,253.40966796875,1.355224609375,6.676234069788071,7.2379104675748955,6.489966493462765,205,205,0,255,255,50,excited
253.708984375,215.1044921875,1.517333984375,6.41346981455872,9.489010879775693,6.951189500401042,205,165,0,255,255,50,excited
253.539306640625,127.287109375,80.244140625,6.7607277243653865,9.963021955613524,9.65432650966522,205,77,30,255,177,130,excited
253.612548828125,214.85986328125,1.48486328125,6.6266970665096565,9.544119916540653,7.034427433504839,205,165,0,255,255,50,excited
253.524658203125,191.746337890625,202.8642578125,6.88762175059495,9.836101257924424,10.048861673519678,205,142,153,255,242,253,excited
253.5009765625,182.108642578125,192.981201171875,6.906426682089348,9.591518648959786,9.98697335725074,205,132,143,255,232,243,excited
253.605224609375,164.760498046875,1.385986328125,6.582978616787531,9.948378094195773,6.8749423934950595,205,115,0,255,215,50,excited
253.439697265625,253.47021484375,1.4716796875,7.092736457477248,7.133293662079752,6.825652349127511,205,205,0,255,255,50,excited
253.78369140625,104.944580078125,180.1015625,6.185454810866368,9.737427035561518,9.869729482543772,205,55,130,255,155,230,excited
253.630615234375,98.67333984375,71.15673828125,6.648655454153807,9.92059451273303,9.903604906418712,205,49,21,255,149,121,excited
253.58447265625,1.411865234375,253.515380859375,6.666745914544522,6.6670280870181005,6.896893956098273,205,0,205,255,50,255,excited
253.482421875,1.2734375,127.15576171875,6.968692796412501,6.207664231806014,10.114271708493007,205,0,77,255,50,177,excited
253.519287109375,105.08349609375,179.929443359375,6.912653922873035,9.597661106479459,9.901080684126795,205,55,130,255,155,230,excited
253.58935546875,181.991455078125,193.051025390625,6.7595652694130015,9.898640375384144,9.828688076245811,205,132,143,255,232,243,excited
253.646728515625,20.379150390625,147.232177734375,6.503789012871842,7.831168000171743,9.858126889287107,205,0,97,255,70,197,excited
253.631103515625,1.51953125,253.5009765625,6.557021474586671,7.106480136925976,6.913316451517729,205,0,205,255,50,255,excited
253.597412109375,181.792236328125,193.291259765625,6.557422376566658,9.934701270535214,9.7015463578392,205,132,143,255,232,243,excited
253.57958984375,253.69921875,1.337890625,6.783482742148155,6.557055730920581,6.559008732311393,205,205,0,255,255,50,excited
253.450439453125,215.13818359375,1.45556640625,7.124553494935205,9.171592682062823,6.946220467329443,205,165,0,255,255,50,excited
253.54052734375,20.51904296875,146.93115234375,6.792999478095709,8.230631185339991,10.058260279192366,205,0,97,255,70,197,excited
253.40673828125,20.387939453125,146.968505859375,7.165223188817345,7.954407500488901,9.848918995744217,205,0,97,255,70,197,excited
253.4326171875,20.51611328125,146.66845703125,7.125366669974226,8.129429930023836,9.944668265765452,205,0,97,255,70,197,excited
253.559814453125,105.040283203125,180.006591796875,6.903303695963068,10.363443691851227,9.875801268192822,205,55,130,255,155,230,excited
253.526611328125,98.996826171875,70.9765625,6.929209209911,9.984887980027118,9.834193650020003,205,49,21,255,149,121,excited
253.5087890625,1.559814453125,253.46337890625,6.9814151235534165,7.1379293574850795,7.1667585718191,205,0,205,255,50,255,excited
253.508544921875,1.45556640625,127.312255859375,6.931756154868704,6.878335715727058,9.999604786573366,205,0,78,255,50,177,excited
253.4658203125,215.051025390625,1.49951171875,7.001729955801095,9.920759480762376,6.955810559728565,205,165,0,255,255,50,excited
253.487548828125,214.963134765625,1.42138671875,7.0160489325951065,9.500840749053184,6.865168512280752,205,165,0,255,255,50,excited
253.46875,69.142333984375,1.515869140625,6.986943739039266,9.671862622254668,6.941035284928742,205,19,0,255,119,50,excited
253.416748046875,1.387451171875,253.561767578125,7.226247646586772,6.654381247910108,6.658933819316916,205,0,205,255,50,255,excited
253.587646484375,99.0068359375,71.023193359375,6.6296146758334835,9.619390215273965,9.624857910767094,205,49,21,255,149,121,excited
253.52392578125,1.355712890625,127.003173828125,6.898710096423213,6.610551873619797,9.858111531814297,205,0,77,255,50,177,excited
253.608154296875,214.861328125,1.4462890625,6.659258556556238,9.516269405199392,6.819165739677609,205,165,0,255,255,50,excited
253.718505859375,99.2236328125,71.129638671875,6.365005133200506,9.56746644344381,9.853419876767633,205,49,21,255,149,121,excited
253.6015625,164.782958984375,1.48779296875,6.5437930917277445,9.747195742271797,7.069468866250707,205,115,0,255,215,50,excited
